Size of mesh: 50x50
    X           Y           U           V           P   
0.183673    0.428571   -0.061559    0.135841    1.003747
0.204082    0.428571   -0.071990    0.139006    1.003173
0.224490    0.428571   -0.082584    0.140566    1.002562
0.244898    0.428571   -0.093259    0.140648    1.001912
0.265306    0.428571   -0.103946    0.139344    1.001225
0.285714    0.428571   -0.114583    0.136717    1.000506
0.306122    0.428571   -0.125118    0.132806    0.999764
0.326531    0.428571   -0.135500    0.127630    0.999013
0.346939    0.428571   -0.145678    0.121195    0.998267
0.367347    0.428571   -0.155604    0.113497    0.997545
0.387755    0.428571   -0.165221    0.104528    0.996869
0.408163    0.428571   -0.174470    0.094282    0.996261
0.428571    0.428571   -0.183283    0.082759    0.995747
0.448980    0.428571   -0.191583    0.069968    0.995353
0.469388    0.428571   -0.199281    0.055934    0.995106
0.489796    0.428571   -0.206279    0.040704    0.995031
0.510204    0.428571   -0.212463    0.024347    0.995153
0.530612    0.428571   -0.217706    0.006964    0.995493
0.551020    0.428571   -0.221868   -0.011306    0.996067
0.571429    0.428571   -0.224799   -0.030284    0.996885
0.591837    0.428571   -0.226336   -0.049743    0.997949
0.612245    0.428571   -0.226312   -0.069402    0.999250
0.632653    0.428571   -0.224562   -0.088923    1.000768
0.653061    0.428571   -0.220926   -0.107912    1.002470
0.673469    0.428571   -0.215267   -0.125914    1.004311
0.693878    0.428571   -0.207479   -0.142425    1.006231
0.714286    0.428571   -0.197507   -0.156901    1.008160
0.734694    0.428571   -0.185364   -0.168779    1.010018
0.755102    0.428571   -0.171147   -0.177501    1.011721
0.775510    0.428571   -0.155055   -0.182553    1.013186
0.795918    0.428571   -0.137402   -0.183504    1.014339
0.816327    0.428571   -0.118617   -0.180056    1.015118
0.836735    0.428571   -0.099243   -0.172082    1.015481
0.857143    0.428571   -0.079908   -0.159665    1.015412
0.877551    0.428571   -0.061303   -0.143122    1.014919
0.897959    0.428571   -0.044132   -0.123002    1.014039
0.918367    0.428571   -0.029070   -0.100063    1.012825
0.938776    0.428571   -0.016712   -0.075236    1.011347
0.959184    0.428571   -0.007541   -0.049560    1.009679
0.979592    0.428571   -0.001903   -0.024122    1.007893
1.000000    0.428571    0.000000    0.000000    1.006978
0.000000    0.448980    0.000000    0.000000    1.007503
0.020408    0.448980   -0.001236    0.029898    1.006990
0.040816    0.448980   -0.004559    0.055764    1.006044
0.061224    0.448980   -0.009618    0.077809    1.005244
0.081633    0.448980   -0.016101    0.096304    1.004554
0.102041    0.448980   -0.023730    0.111552    1.003940
0.122449    0.448980   -0.032265    0.123866    1.003367
0.142857    0.448980   -0.041501    0.133553    1.002808
0.163265    0.448980   -0.051262    0.140895    1.002238
0.183673    0.448980   -0.061405    0.146146    1.001642
0.204082    0.448980   -0.071808    0.149524    1.001004
0.224490    0.448980   -0.082374    0.151209    1.000320
0.244898    0.448980   -0.093022    0.151340    0.999584
0.265306    0.448980   -0.103687    0.150021    0.998800
0.285714    0.448980   -0.114311    0.147326    0.997972
0.306122    0.448980   -0.124849    0.143297    0.997111
0.326531    0.448980   -0.135255    0.137956    0.996230
0.346939    0.448980   -0.145487    0.131310    0.995344
0.367347    0.448980   -0.155503    0.123352    0.994475
0.387755    0.448980   -0.165256    0.114070    0.993644
0.408163    0.448980   -0.174695    0.103450    0.992878
0.428571    0.448980   -0.183759    0.091484    0.992205
0.448980    0.448980   -0.192380    0.078171    0.991654
0.469388    0.448980   -0.200476    0.063524    0.991257
0.489796    0.448980   -0.207954    0.047575    0.991044
0.510204    0.448980   -0.214705    0.030381    0.991045
0.530612    0.448980   -0.220603    0.012027    0.991287
0.551020    0.448980   -0.225508   -0.007364    0.991794
0.571429    0.448980   -0.229263   -0.027624    0.992582
0.591837    0.448980   -0.231694   -0.048537    0.993659
0.612245    0.448980   -0.232619   -0.069827    0.995022
0.632653    0.448980   -0.231846   -0.091158    0.996657
0.653061    0.448980   -0.229186   -0.112121    0.998533
0.673469    0.448980   -0.224460   -0.132241    1.000606
0.693878    0.448980   -0.217517   -0.150974    1.002813
0.714286    0.448980   -0.208248   -0.167720    1.005077
0.734694    0.448980   -0.196610   -0.181836    1.007308
0.755102    0.448980   -0.182647   -0.192669    1.009408
0.775510    0.448980   -0.166512   -0.199592    1.011276
0.795918    0.448980   -0.148488   -0.202048    1.012816
0.816327    0.448980   -0.128995   -0.199613    1.013947
0.836735    0.448980   -0.108593   -0.192046    1.014608
0.857143    0.448980   -0.087962   -0.179344    1.014766
0.877551    0.448980   -0.067871   -0.161773    1.014421
0.897959    0.448980   -0.049129   -0.139881    1.013604
0.918367    0.448980   -0.032531   -0.114480    1.012372
0.938776    0.448980   -0.018797   -0.086596    1.010803
0.959184    0.448980   -0.008527   -0.057399    1.008984
0.979592    0.448980   -0.002166   -0.028127    1.006997
1.000000    0.448980    0.000000    0.000000    1.005971
0.000000    0.469388    0.000000    0.000000    1.005381
0.020408    0.469388   -0.001220    0.032168    1.004872
0.040816    0.469388   -0.004506    0.059940    1.003934
0.061224    0.469388   -0.009516    0.083561    1.003134
0.081633    0.469388   -0.015940    0.103340    1.002437
0.102041    0.469388   -0.023504    0.119613    1.001808
0.122449    0.469388   -0.031967    0.132728    1.001213
0.142857    0.469388   -0.041123    0.143025    1.000623
0.163265    0.469388   -0.050795    0.150818    1.000012
0.183673    0.469388   -0.060839    0.156387    0.999364
0.204082    0.469388   -0.071135    0.159975    0.998664
0.224490    0.469388   -0.081586    0.161780    0.997903
0.244898    0.469388   -0.092115    0.161961    0.997081
0.265306    0.469388   -0.102658    0.160633    0.996196
0.285714    0.469388   -0.113167    0.157879    0.995255
0.306122    0.469388   -0.123599    0.153749    0.994269
0.326531    0.469388   -0.133917    0.148268    0.993249
0.346939    0.469388   -0.144087    0.141443    0.992214
0.367347    0.469388   -0.154076    0.133266    0.991185
0.387755    0.469388   -0.163845    0.123720    0.990186
0.408163    0.469388   -0.173354    0.112785    0.989245
0.428571    0.469388   -0.182553    0.100444    0.988394
0.448980    0.469388   -0.191381    0.086685    0.987665
0.469388    0.469388   -0.199769    0.071509    0.987095
0.489796    0.469388   -0.207630    0.054932    0.986719
0.510204    0.469388   -0.214865    0.036996    0.986572
0.530612    0.469388   -0.221352    0.017768    0.986690
0.551020    0.469388   -0.226954   -0.002647    0.987101
0.571429    0.469388   -0.231514   -0.024098    0.987831
0.591837    0.469388   -0.234851   -0.046387    0.988895
0.612245    0.469388   -0.236771   -0.069250    0.990298
0.632653    0.469388   -0.237062   -0.092357    0.992031
0.653061    0.469388   -0.235505   -0.115298    0.994071
0.673469    0.469388   -0.231883   -0.137582    0.996373
0.693878    0.469388   -0.225996   -0.158637    0.998875
0.714286    0.469388   -0.217677   -0.177808    1.001496
0.734694    0.469388   -0.206818   -0.194380    1.004135
0.755102    0.469388   -0.193398   -0.207598    1.006679
0.775510    0.469388   -0.177508   -0.216711    1.009009
0.795918    0.469388   -0.159380   -0.221021    1.011006
0.816327    0.469388   -0.139409   -0.219951    1.012562
0.836735    0.469388   -0.118155   -0.213115    1.013594
0.857143    0.469388   -0.096338   -0.200388    1.014048
0.877551    0.469388   -0.074805   -0.181955    1.013909
0.897959    0.469388   -0.054475   -0.158341    1.013200
0.918367    0.469388   -0.036278   -0.130395    1.011980
0.938776    0.469388   -0.021078   -0.099241    1.010335
0.959184    0.469388   -0.009615   -0.066192    1.008364
0.979592    0.469388   -0.002459   -0.032649    1.006163
1.000000    0.469388    0.000000    0.000000    1.005016
0.000000    0.489796    0.000000    0.000000    1.003071
0.020408    0.489796   -0.001196    0.034404    1.002571
0.040816    0.489796   -0.004426    0.064059    1.001643
0.061224    0.489796   -0.009357    0.089243    1.000847
0.081633    0.489796   -0.015686    0.110292    1.000147
0.102041    0.489796   -0.023139    0.127579    0.999507
0.122449    0.489796   -0.031478    0.141485    0.998892
0.142857    0.489796   -0.040492    0.152381    0.998273
0.163265    0.489796   -0.050007    0.160611    0.997624
0.183673    0.489796   -0.059877    0.166486    0.996926
0.204082    0.489796   -0.069982    0.170271    0.996164
0.224490    0.489796   -0.080226    0.172188    0.995330
0.244898    0.489796   -0.090537    0.172412    0.994420
0.265306    0.489796   -0.100854    0.171074    0.993434
0.285714    0.489796   -0.111135    0.168266    0.992378
0.306122    0.489796   -0.121342    0.164046    0.991262
0.326531    0.489796   -0.131448    0.158445    0.990099
0.346939    0.489796   -0.141428    0.151469    0.988907
0.367347    0.489796   -0.151256    0.143110    0.987709
0.387755    0.489796   -0.160907    0.133348    0.986530
0.408163    0.489796   -0.170350    0.122158    0.985400
0.428571    0.489796   -0.179546    0.109511    0.984354
0.448980    0.489796   -0.188448    0.095388    0.983429
0.469388    0.489796   -0.196998    0.079773    0.982663
0.489796    0.489796   -0.205121    0.062671    0.982099
0.510204    0.489796   -0.212728    0.044102    0.981779
0.530612    0.489796   -0.219709    0.024117    0.981742
0.551020    0.489796   -0.225934    0.002798    0.982028
0.571429    0.489796   -0.231247   -0.019727    0.982669
0.591837    0.489796   -0.235470   -0.043279    0.983690
0.612245    0.489796   -0.238401   -0.067617    0.985105
0.632653    0.489796   -0.239813   -0.092424    0.986913
0.653061    0.489796   -0.239462   -0.117300    0.989096
0.673469    0.489796   -0.237097   -0.141750    0.991617
0.693878    0.489796   -0.232468   -0.165181    0.994415
0.714286    0.489796   -0.225348   -0.186897    0.997405
0.734694    0.489796   -0.215559   -0.206115    1.000479
0.755102    0.489796   -0.203000   -0.221980    1.003511
0.775510    0.489796   -0.187684   -0.233610    1.006360
0.795918    0.489796   -0.169774   -0.240147    1.008883
0.816327    0.489796   -0.149614   -0.240838    1.010944
0.836735    0.489796   -0.127747   -0.235117    1.012429
0.857143    0.489796   -0.104915   -0.222694    1.013257
0.877551    0.489796   -0.082034   -0.203635    1.013393
0.897959    0.489796   -0.060136   -0.178408    1.012848
0.918367    0.489796   -0.040300   -0.147877    1.011678
0.938776    0.489796   -0.023556   -0.113259    1.009978
0.959184    0.489796   -0.010810   -0.076019    1.007857
0.979592    0.489796   -0.002785   -0.037742    1.005430
1.000000    0.489796    0.000000    0.000000    1.004153
0.000000    0.510204    0.000000    0.000000    1.000583
0.020408    0.510204   -0.001166    0.036594    1.000092
0.040816    0.510204   -0.004323    0.068100    0.999180
0.061224    0.510204   -0.009152    0.094821    0.998391
0.081633    0.510204   -0.015352    0.117122    0.997691
0.102041    0.510204   -0.022655    0.135405    0.997043
0.122449    0.510204   -0.030819    0.150081    0.996413
0.142857    0.510204   -0.039636    0.161555    0.995769
0.163265    0.510204   -0.048926    0.170202    0.995086
0.183673    0.510204   -0.058545    0.176361    0.994343
0.204082    0.510204   -0.068372    0.180324    0.993524
0.224490    0.510204   -0.078316    0.182336    0.992620
0.244898    0.510204   -0.088305    0.182589    0.991626
0.265306    0.510204   -0.098284    0.181231    0.990541
0.285714    0.510204   -0.108216    0.178367    0.989371
0.306122    0.510204   -0.118073    0.174063    0.988125
0.326531    0.510204   -0.127833    0.168354    0.986816
0.346939    0.510204   -0.137482    0.161251    0.985463
0.367347    0.510204   -0.147006    0.152745    0.984089
0.387755    0.510204   -0.156389    0.142813    0.982722
0.408163    0.510204   -0.165613    0.131423    0.981392
0.428571    0.510204   -0.174654    0.118542    0.980138
0.448980    0.510204   -0.183477    0.104137    0.978999
0.469388    0.510204   -0.192039    0.088182    0.978019
0.489796    0.510204   -0.200279    0.070663    0.977245
0.510204    0.510204   -0.208123    0.051584    0.976725
0.530612    0.510204   -0.215475    0.030973    0.976507
0.551020    0.510204   -0.222215    0.008891    0.976638
0.571429    0.510204   -0.228198   -0.014562    0.977158
0.591837    0.510204   -0.233252   -0.039233    0.978103
0.612245    0.510204   -0.237173   -0.064908    0.979497
0.632653    0.510204   -0.239728   -0.091295    0.981349
0.653061    0.510204   -0.240654   -0.118013    0.983650
0.673469    0.510204   -0.239670   -0.144577    0.986371
0.693878    0.510204   -0.236480   -0.170386    0.989454
0.714286    0.510204   -0.230799   -0.194717    0.992816
0.734694    0.510204   -0.222372   -0.216728    0.996343
0.755102    0.510204   -0.211011   -0.235474    0.999898
0.775510    0.510204   -0.196635   -0.249937    1.003319
0.795918    0.510204   -0.179315   -0.259091    1.006436
0.816327    0.510204   -0.159319   -0.261978    1.009082
0.836735    0.510204   -0.137145   -0.257814    1.011106
0.857143    0.510204   -0.113534   -0.246101    1.012397
0.877551    0.510204   -0.089458   -0.226734    1.012888
0.897959    0.510204   -0.066060   -0.200074    1.012574
0.918367    0.510204   -0.044576   -0.166975    1.011504
0.938776    0.510204   -0.026226   -0.128731    1.009775
0.959184    0.510204   -0.012114   -0.086962    1.007514
0.979592    0.510204   -0.003145   -0.043459    1.004851
1.000000    0.510204    0.000000    0.000000    1.003435
0.000000    0.530612    0.000000    0.000000    0.997926
0.020408    0.530612   -0.001131    0.038727    0.997446
0.040816    0.530612   -0.004205    0.072045    0.996553
0.061224    0.530612   -0.008913    0.100272    0.995774
0.081633    0.530612   -0.014961    0.123796    0.995077
0.102041    0.530612   -0.022079    0.143046    0.994425
0.122449    0.530612   -0.030026    0.158465    0.993785
0.142857    0.530612   -0.038589    0.170487    0.993123
0.163265    0.530612   -0.047591    0.179520    0.992414
0.183673    0.530612   -0.056882    0.185932    0.991633
0.204082    0.530612   -0.066346    0.190043    0.990765
0.224490    0.530612   -0.075892    0.192121    0.989799
0.244898    0.530612   -0.085451    0.192380    0.988728
0.265306    0.530612   -0.094975    0.190985    0.987550
0.285714    0.530612   -0.104433    0.188054    0.986271
0.306122    0.530612   -0.113804    0.183663    0.984898
0.326531    0.530612   -0.123077    0.177854    0.983445
0.346939    0.530612   -0.132247    0.170642    0.981931
0.367347    0.530612   -0.141311    0.162017    0.980379
0.387755    0.530612   -0.150267    0.151956    0.978817
0.408163    0.530612   -0.159109    0.140422    0.977281
0.428571    0.530612   -0.167828    0.127375    0.975808
0.448980    0.530612   -0.176405    0.112773    0.974443
0.469388    0.530612   -0.184811    0.096576    0.973233
0.489796    0.530612   -0.193005    0.078756    0.972230
0.510204    0.530612   -0.200927    0.059298    0.971489
0.530612    0.530612   -0.208500    0.038208    0.971064
0.551020    0.530612   -0.215620    0.015522    0.971010
0.571429    0.530612   -0.222157   -0.008689    0.971379
0.591837    0.530612   -0.227951   -0.034304    0.972215
0.612245    0.530612   -0.232803   -0.061141    0.973553
0.632653    0.530612   -0.236482   -0.088943    0.975414
0.653061    0.530612   -0.238715   -0.117358    0.977801
0.673469    0.530612   -0.239197   -0.145924    0.980693
0.693878    0.530612   -0.237597   -0.174051    0.984043
0.714286    0.530612   -0.233570   -0.201005    0.987768
0.734694    0.530612   -0.226788   -0.225903    0.991755
0.755102    0.530612   -0.216968   -0.247717    0.995855
0.775510    0.530612   -0.203921   -0.265306    0.999892
0.795918    0.530612   -0.187604   -0.277464    1.003667
0.816327    0.530612   -0.168183   -0.283009    1.006977
0.836735    0.530612   -0.146077   -0.280901    1.009634
0.857143    0.530612   -0.121999   -0.270381    1.011482
0.877551    0.530612   -0.096949   -0.251110    1.012420
0.897959    0.530612   -0.072173   -0.223290    1.012415
0.918367    0.530612   -0.049073   -0.187711    1.011503
0.938776    0.530612   -0.029079   -0.145721    1.009785
0.959184    0.530612   -0.013526   -0.099099    1.007397
0.979592    0.530612   -0.003541   -0.049855    1.004492
1.000000    0.530612    0.000000    0.000000    1.002928
0.000000    0.551020    0.000000    0.000000    0.995111
0.020408    0.551020   -0.001095    0.040799    0.994643
0.040816    0.551020   -0.004081    0.075882    0.993769
0.061224    0.551020   -0.008658    0.105577    0.993003
0.081633    0.551020   -0.014537    0.130288    0.992313
0.102041    0.551020   -0.021446    0.150470    0.991664
0.122449    0.551020   -0.029140    0.166591    0.991021
0.142857    0.551020   -0.037403    0.179120    0.990351
0.163265    0.551020   -0.046054    0.188495    0.989624
0.183673    0.551020   -0.054945    0.195117    0.988818
0.204082    0.551020   -0.063958    0.199334    0.987913
0.224490    0.551020   -0.073006    0.201440    0.986896
0.244898    0.551020   -0.082025    0.201672    0.985759
0.265306    0.551020   -0.090973    0.200213    0.984499
0.285714    0.551020   -0.099826    0.197195    0.983119
0.306122    0.551020   -0.108572    0.192706    0.981627
0.326531    0.551020   -0.117210    0.186797    0.980036
0.346939    0.551020   -0.125746    0.179485    0.978364
0.367347    0.551020   -0.134189    0.170765    0.976636
0.387755    0.551020   -0.142551    0.160611    0.974881
0.408163    0.551020   -0.150840    0.148984    0.973135
0.428571    0.551020   -0.159061    0.135838    0.971438
0.448980    0.551020   -0.167213    0.121120    0.969839
0.469388    0.551020   -0.175284    0.104782    0.968388
0.489796    0.551020   -0.183251    0.086779    0.967142
0.510204    0.551020   -0.191076    0.067079    0.966162
0.530612    0.551020   -0.198699    0.045666    0.965509
0.551020    0.551020   -0.206038    0.022549    0.965247
0.571429    0.551020   -0.212982   -0.002231    0.965435
0.591837    0.551020   -0.219388   -0.028587    0.966129
0.612245    0.551020   -0.225074   -0.056377    0.967377
0.632653    0.551020   -0.229814   -0.085383    0.969211
0.653061    0.551020   -0.233337   -0.115298    0.971647
0.673469    0.551020   -0.235325   -0.145695    0.974677
0.693878    0.551020   -0.235418   -0.176012    0.978263
0.714286    0.551020   -0.233225   -0.205525    0.982332
0.734694    0.551020   -0.228344   -0.233331    0.986773
0.755102    0.551020   -0.220397   -0.258341    0.991431
0.775510    0.551020   -0.209077   -0.279301    0.996114
0.795918    0.551020   -0.194208   -0.294829    1.000601
0.816327    0.551020   -0.175824   -0.303506    1.004652
0.836735    0.551020   -0.154230   -0.303998    1.008032
0.857143    0.551020   -0.130071   -0.295229    1.010539
0.877551    0.551020   -0.104345   -0.276559    1.012025
0.897959    0.551020   -0.078381   -0.247950    1.012419
0.918367    0.551020   -0.053745   -0.210069    1.011738
0.938776    0.551020   -0.032100   -0.164277    1.010076
0.959184    0.551020   -0.015046   -0.112500    1.007585
0.979592    0.551020   -0.003974   -0.056985    1.004434
1.000000    0.551020    0.000000    0.000000    1.002714
0.000000    0.571429    0.000000    0.000000    0.992150
0.020408    0.571429   -0.001060    0.042808    0.991694
0.040816    0.571429   -0.003961    0.079608    0.990839
0.061224    0.571429   -0.008411    0.110728    0.990087
0.081633    0.571429   -0.014117    0.136584    0.989408
0.102041    0.571429   -0.020803    0.157649    0.988768
0.122449    0.571429   -0.028217    0.174422    0.988132
0.142857    0.571429   -0.036139    0.187402    0.987466
0.163265    0.571429   -0.044384    0.197062    0.986738
0.183673    0.571429   -0.052803    0.203836    0.985922
0.204082    0.571429   -0.061279    0.208104    0.984996
0.224490    0.571429   -0.069730    0.210188    0.983945
0.244898    0.571429   -0.078096    0.210347    0.982757
0.265306    0.571429   -0.086343    0.208786    0.981430
0.285714    0.571429   -0.094456    0.205653    0.979964
0.306122    0.571429   -0.102434    0.201047    0.978365
0.326531    0.571429   -0.110285    0.195028    0.976646
0.346939    0.571429   -0.118028    0.187621    0.974826
0.367347    0.571429   -0.125686    0.178822    0.972928
0.387755    0.571429   -0.133282    0.168606    0.970984
0.408163    0.571429   -0.140841    0.156932    0.969030
0.428571    0.571429   -0.148384    0.143748    0.967110
0.448980    0.571429   -0.155926    0.128996    0.965273
0.469388    0.571429   -0.163475    0.112615    0.963576
0.489796    0.571429   -0.171027    0.094548    0.962079
0.510204    0.571429   -0.178564    0.074745    0.960848
0.530612    0.571429   -0.186050    0.053170    0.959952
0.551020    0.571429   -0.193425    0.029805    0.959461
0.571429    0.571429   -0.200604    0.004661    0.959445
0.591837    0.571429   -0.207465   -0.022212    0.959970
0.612245    0.571429   -0.213846   -0.050716    0.961095
0.632653    0.571429   -0.219541   -0.080680    0.962867
0.653061    0.571429   -0.224288   -0.111847    0.965314
0.673469    0.571429   -0.227768   -0.143843    0.968443
0.693878    0.571429   -0.229606   -0.176151    0.972231
0.714286    0.571429   -0.229374   -0.208079    0.976615
0.734694    0.571429   -0.226608   -0.238731    0.981490
0.755102    0.571429   -0.220837   -0.266985    0.986703
0.775510    0.571429   -0.211632   -0.291495    0.992052
0.795918    0.571429   -0.198671   -0.310717    0.997293
0.816327    0.571429   -0.181825   -0.322987    1.002151
0.836735    0.571429   -0.161250   -0.326654    1.006344
0.857143    0.571429   -0.137474   -0.320266    1.009613
0.877551    0.571429   -0.111452   -0.302800    1.011755
0.897959    0.571429   -0.084564   -0.273890    1.012650
0.918367    0.571429   -0.058531   -0.233992    1.012284
0.938776    0.571429   -0.035266   -0.184420    1.010738
0.959184    0.571429   -0.016668   -0.127225    1.008172
0.979592    0.571429   -0.004444   -0.064901    1.004778
1.000000    0.571429    0.000000    0.000000    1.002897
0.000000    0.591837    0.000000    0.000000    0.989054
0.020408    0.591837   -0.001032    0.044761    0.988608
0.040816    0.591837   -0.003862    0.083232    0.987770
0.061224    0.591837   -0.008198    0.115732    0.987032
0.081633    0.591837   -0.013742    0.142680    0.986368
0.102041    0.591837   -0.020205    0.164570    0.985747
0.122449    0.591837   -0.027325    0.181928    0.985132
0.142857    0.591837   -0.034875    0.195287    0.984486
0.163265    0.591837   -0.042664    0.205159    0.983775
0.183673    0.591837   -0.050543    0.212012    0.982970
0.204082    0.591837   -0.058397    0.216261    0.982046
0.224490    0.591837   -0.066149    0.218256    0.980982
0.244898    0.591837   -0.073748    0.218286    0.979766
0.265306    0.591837   -0.081168    0.216574    0.978391
0.285714    0.591837   -0.088404    0.213286    0.976857
0.306122    0.591837   -0.095467    0.208535    0.975168
0.326531    0.591837   -0.102379    0.202392    0.973337
0.346939    0.591837   -0.109169    0.194886    0.971381
0.367347    0.591837   -0.115874    0.186019    0.969325
0.387755    0.591837   -0.122533    0.175767    0.967201
0.408163    0.591837   -0.129186    0.164086    0.965047
0.428571    0.591837   -0.135869    0.150923    0.962909
0.448980    0.591837   -0.142615    0.136211    0.960839
0.469388    0.591837   -0.149451    0.119883    0.958895
0.489796    0.591837   -0.156393    0.101868    0.957145
0.510204    0.591837   -0.163446    0.082102    0.955658
0.530612    0.591837   -0.170597    0.060527    0.954509
0.551020    0.591837   -0.177812    0.037103    0.953778
0.571429    0.591837   -0.185031    0.011808    0.953541
0.591837    0.591837   -0.192161   -0.015345    0.953875
0.612245    0.591837   -0.199068   -0.044300    0.954851
0.632653    0.591837   -0.205569   -0.074942    0.956528
0.653061    0.591837   -0.211423   -0.107071    0.958951
0.673469    0.591837   -0.216325   -0.140377    0.962142
0.693878    0.591837   -0.219898   -0.174407    0.966092
0.714286    0.591837   -0.221692   -0.208524    0.970754
0.734694    0.591837   -0.221196   -0.241868    0.976035
0.755102    0.591837   -0.217857   -0.273317    0.981788
0.775510    0.591837   -0.211128   -0.301467    0.987807
0.795918    0.591837   -0.200529   -0.324636    0.993830
0.816327    0.591837   -0.185748   -0.340926    0.999550
0.836735    0.591837   -0.166749   -0.348349    1.004638
0.857143    0.591837   -0.143896   -0.345027    1.008772
0.877551    0.591837   -0.118044   -0.329470    1.011684
0.897959    0.591837   -0.090578   -0.300872    1.013193
0.918367    0.591837   -0.063357   -0.259367    1.013236
0.938776    0.591837   -0.038546   -0.206141    1.011877
0.959184    0.591837   -0.018386   -0.143322    1.009277
0.979592    0.591837   -0.004952   -0.073653    1.005647
1.000000    0.591837    0.000000    0.000000    1.003603
0.000000    0.612245    0.000000    0.000000    0.985834
0.020408    0.612245   -0.001014    0.046670    0.985393
0.040816    0.612245   -0.003800    0.086775    0.984566
0.061224    0.612245   -0.008056    0.120608    0.983842
0.081633    0.612245   -0.013466    0.148591    0.983200
0.102041    0.612245   -0.019724    0.171232    0.982608
0.122449    0.612245   -0.026550    0.189092    0.982030
0.142857    0.612245   -0.033705    0.202740    0.981427
0.163265    0.612245   -0.040995    0.212730    0.980759
0.183673    0.612245   -0.048268    0.219569    0.979992
0.204082    0.612245   -0.055416    0.223711    0.979096
0.224490    0.612245   -0.062367    0.225538    0.978048
0.244898    0.612245   -0.069082    0.225366    0.976830
0.265306    0.612245   -0.075546    0.223443    0.975434
0.285714    0.612245   -0.081766    0.219952    0.973855
0.306122    0.612245   -0.087767    0.215021    0.972098
0.326531    0.612245   -0.093583    0.208730    0.970173
0.346939    0.612245   -0.099260    0.201117    0.968100
0.367347    0.612245   -0.104848    0.192187    0.965902
0.387755    0.612245   -0.110400    0.181918    0.963612
0.408163    0.612245   -0.115971    0.170268    0.961270
0.428571    0.612245   -0.121615    0.157177    0.958923
0.448980    0.612245   -0.127383    0.142578    0.956628
0.469388    0.612245   -0.133318    0.126393    0.954445
0.489796    0.612245   -0.139458    0.108543    0.952445
0.510204    0.612245   -0.145829    0.088949    0.950704
0.530612    0.612245   -0.152442    0.067536    0.949302
0.551020    0.612245   -0.159291    0.044239    0.948325
0.571429    0.612245   -0.166343    0.019010    0.947858
0.591837    0.612245   -0.173536   -0.008176    0.947988
0.612245    0.612245   -0.180769   -0.037308    0.948797
0.632653    0.612245   -0.187890   -0.068325    0.950356
0.653061    0.612245   -0.194689   -0.101090    0.952725
0.673469    0.612245   -0.200887   -0.135368    0.955943
0.693878    0.612245   -0.206120   -0.170784    0.960017
0.714286    0.612245   -0.209936   -0.206782    0.964919
0.734694    0.612245   -0.211794   -0.242566    0.970572
0.755102    0.612245   -0.211080   -0.277053    0.976838
0.775510    0.612245   -0.207136   -0.308823    0.983517
0.795918    0.612245   -0.199328   -0.336096    0.990335
0.816327    0.612245   -0.187141   -0.356767    0.996959
0.836735    0.612245   -0.170313   -0.368506    1.003014
0.857143    0.612245   -0.148988   -0.368971    1.008113
0.877551    0.612245   -0.123858   -0.356117    1.011911
0.897959    0.612245   -0.096255   -0.328577    1.014153
0.918367    0.612245   -0.068129   -0.286024    1.014716
0.938776    0.612245   -0.041902   -0.229392    1.013628
0.959184    0.612245   -0.020190   -0.160819    1.011044
0.979592    0.612245   -0.005499   -0.083286    1.007193
1.000000    0.612245    0.000000    0.000000    1.004982
0.000000    0.632653    0.000000    0.000000    0.982498
0.020408    0.632653   -0.001015    0.048560    0.982055
0.040816    0.632653   -0.003799    0.090274    0.981229
0.061224    0.632653   -0.008029    0.125398    0.980517
0.081633    0.632653   -0.013357    0.154348    0.979902
0.102041    0.632653   -0.019445    0.177653    0.979355
0.122449    0.632653   -0.025991    0.195909    0.978838
0.142857    0.632653   -0.032741    0.209732    0.978304
0.163265    0.632653   -0.039493    0.219722    0.977711
0.183673    0.632653   -0.046098    0.226433    0.977016
0.204082    0.632653   -0.052454    0.230360    0.976184
0.224490    0.632653   -0.058500    0.231922    0.975185
0.244898    0.632653   -0.064210    0.231464    0.973998
0.265306    0.632653   -0.069585    0.229258    0.972610
0.285714    0.632653   -0.074648    0.225507    0.971015
0.306122    0.632653   -0.079437    0.220352    0.969215
0.326531    0.632653   -0.084004    0.213885    0.967221
0.346939    0.632653   -0.088409    0.206151    0.965051
0.367347    0.632653   -0.092716    0.197159    0.962730
0.387755    0.632653   -0.096995    0.186890    0.960292
0.408163    0.632653   -0.101316    0.175302    0.957778
0.428571    0.632653   -0.105749    0.162334    0.955238
0.448980    0.632653   -0.110359    0.147913    0.952731
0.469388    0.632653   -0.115211    0.131958    0.950321
0.489796    0.632653   -0.120361    0.114379    0.948082
0.510204    0.632653   -0.125855    0.095086    0.946095
0.530612    0.632653   -0.131730    0.073989    0.944447
0.551020    0.632653   -0.138004    0.051004    0.943227
0.571429    0.632653   -0.144675    0.026054    0.942532
0.591837    0.632653   -0.151713   -0.000919    0.942454
0.612245    0.632653   -0.159051   -0.029947    0.943087
0.632653    0.632653   -0.166577   -0.061021    0.944514
0.653061    0.632653   -0.174119   -0.094073    0.946810
0.673469    0.632653   -0.181434   -0.128946    0.950028
0.693878    0.632653   -0.188189   -0.165358    0.954195
0.714286    0.632653   -0.193950   -0.202849    0.959302
0.734694    0.632653   -0.198170   -0.240723    0.965289
0.755102    0.632653   -0.200194   -0.277976    0.972039
